Protein,True_Subfamily,Predicted_Subfamily,Confidence,Index,is_negative_control
WP_051287091,9.B.118.1,8.A.18.3,0.4117943665172195,4038,False
WP_089971100,9.B.118.1,8.A.18.3,0.4117943665172195,4039,False
Q8LPI6,9.B.119.1,1.C.48.1,1.0,4044,False
QIR82081,9.B.119.1,1.C.63.1,1.0,4045,False
B3QLD9,9.B.12.1,1.C.63.1,0.6808754901548856,4050,False
Q9ZNQ7,9.B.12.1,1.C.63.1,0.6808754901548856,4051,False
I1CTU6,9.B.12.2,1.C.63.1,0.6808754901548856,4053,False
P56508,9.B.12.3,1.C.63.1,0.6808754901548856,4056,False
Q20516,9.B.12.4,1.C.63.1,0.6808754901548856,4057,False
SDO08619,9.B.120.1,8.A.18.3,0.5033238829870849,4065,False
NYE48519,9.B.120.1,8.A.18.3,0.5033238829870849,4066,False
D1NQT2,9.B.122.1,1.G.18.1,1.0,4070,False
Q82QI0,9.B.122.2,8.A.18.3,0.4241718230367497,4071,False
F6ULR8,9.B.123.1,1.C.136.1,0.3898187317382783,4073,False
B8B6I6,9.B.123.2,1.C.136.1,0.3898187317382783,4075,False
C4M797,9.B.123.3,1.C.136.1,0.3898187317382783,4076,False
C7T8Y9,9.B.124.1,1.G.18.1,0.9999995016383211,4085,False
AKM80210,9.B.124.1,9.B.456.1,0.9999999976466729,4086,False
V4PBP8,9.B.124.2,8.A.18.3,0.5027752788875456,4089,False
Q1LK71,9.B.125.1,8.A.77.2,0.9999999999999829,4091,False
Q8PVB2,9.B.125.2,1.A.22.1,0.7230321057649881,4093,False
E4N6G8,9.B.126.1,9.A.79.1,0.9999999999486149,4098,False
Q72HC9,9.B.126.2,2.A.61.1,0.7433067572302884,4106,False
AUZ87169,9.B.126.2,1.C.78.1,1.0,4107,False
A7ZGK4,9.B.127.1,8.A.18.3,0.4072269625826466,4110,False
WP_014620776,9.B.127.2,8.A.18.3,0.4072269625826466,4112,False
B6I4D1,9.B.128.1,8.A.18.3,0.5034802157674853,4113,False
OJV97403,9.B.128.2,9.A.16.1,1.0,4115,False
P0A236,9.B.128.3,8.A.18.3,0.5034802157674853,4116,False
H0J079,9.B.13.1,1.B.84.1,0.6317477013978181,4118,False
K9HWE0,9.B.13.2,1.B.84.1,0.6317477013978181,4120,False
C1L5K7,9.B.130.1,9.B.130.1,1.0,4125,False
Q98SD9,9.B.130.1,9.B.130.1,1.0,4126,False
O55100,9.B.130.2,1.C.104.2,0.9999999999997493,4131,False
E7KKW7,9.B.132.1,1.C.104.2,1.0,4133,False
B0FXJ3,9.B.133.1,9.B.362.1,1.0,4135,False
E4UA69,9.B.133.2,8.A.140.1,1.0,4137,False
Q8IY95,9.B.134.1,8.A.18.3,0.44115373569890326,4138,False
I1L1Q2,9.B.134.2,1.A.131.1,1.0,4139,False
P53093,9.B.135.1,9.B.88.1,0.9991932577307245,4145,False
Q9BSR8,9.B.135.1,9.A.43.1,0.5904623007351165,4146,False
Q9BWQ6,9.B.135.2,8.A.129.1,0.9849247255125588,4153,False
P53108,9.B.135.2,9.A.43.1,0.9857398532153328,4154,False
WP_066168960,9.B.136.1,8.A.18.3,0.5033239046625972,4156,False
WP_220194381,9.B.136.2,8.A.18.3,0.5033239046625972,4158,False
WP_013217642,9.B.136.3,8.A.18.3,0.5033239046625972,4162,False
A8A9N6,9.B.136.4,8.A.18.3,0.5033239046625972,4163,False
MQY02608,9.B.138.1,9.B.434.1,1.0,4167,False
F2HGA2,9.B.139.1,2.A.62.1,0.4036180851055431,4172,False
O06748,9.B.139.1,2.A.62.1,0.4036180851055431,4173,False
Q1CXZ2,9.B.139.2,2.A.62.1,0.4036180851055431,4174,False
E2S7A3,9.B.139.3,2.A.62.1,0.4036180851055431,4176,False
C7TAQ3,9.B.141.1,8.A.68.1,0.9999677517897649,4179,False
G0G9H5,9.B.145.1,1.B.69.2,0.9952900973322595,4184,False
H0R417,9.B.145.1,1.B.69.2,0.9952900973322595,4185,False
P0AC78,9.B.146.1,9.B.146.1,1.0,4192,False
ALM14264,9.B.146.1,9.B.146.1,1.0,4193,False
P0AAW6,9.B.15.1,8.A.18.3,0.4700757512204962,4194,False
Q138B7,9.B.15.2,8.A.18.3,0.4700757512204962,4203,False
D2S9V8,9.B.15.2,9.B.88.1,0.6441074325612173,4204,False
Q6MHC6,9.B.15.2,8.A.18.3,0.4700757512204962,4205,False
Q6MK65,9.B.150.1,8.A.59.1,0.47281900219117706,4209,False
OHB97472,9.B.154.1,8.A.144.1,0.9999995779428137,4219,False
AJM78027,9.B.154.1,8.A.144.1,0.9999995779428137,4220,False
B1ZTG9,9.B.154.1,8.A.117.1,1.0,4221,False
C9RAK9,9.B.156.1,8.A.187.1,0.5522069742262125,4226,False
Q58290,9.B.156.2,9.B.371.2,0.9999999991147805,4228,False
I6ZUE8,9.B.156.3,1.C.48.1,0.7287044286213342,4229,False
F2MU33,9.B.158.1,1.C.40.1,0.5126793746621898,4232,False
D5EE66,9.B.160.1,1.C.63.1,0.68087673657283,4245,False
A4TZ39,9.B.160.1,1.C.48.1,0.8014684640344745,4246,False
Q1MQG2,9.B.160.1,1.C.63.1,0.68087673657283,4247,False
P08550,9.B.160.1,1.C.63.1,0.68087673657283,4248,False
G8PPB1,9.B.163.1,9.B.163.1,0.998382450829171,4254,False
F0SJU9,9.B.163.1,9.B.456.1,1.0,4255,False
Q6N889,9.B.163.2,1.C.136.1,0.49999624226274886,4256,False
Q7UM60,9.B.163.3,8.A.19.1,1.0,4258,False
D5ST04,9.B.163.4,8.A.205.1,0.9999999704929561,4260,False
E1THQ6,9.B.164.1,8.A.68.1,0.6582366321371489,4263,False
Q94AL8,9.B.166.1,1.C.136.1,0.49998627442670807,4264,False
A3UXB5,9.B.167.1,8.A.18.3,0.4072269625826466,4267,False
D2QPR7,9.B.168.1,1.C.70.1,1.0,4270,False
B8FMP7,9.B.170.1,1.C.136.1,0.4999785330348681,4276,False
Q1IUU0,9.B.170.1,9.B.146.1,0.9999995592922807,4277,False
Q11WV5,9.B.172.1,1.C.136.1,0.4999785330348681,4282,False
XP_015643584,9.B.174.1,1.A.22.1,0.9777012292801958,4286,False
WP_088466477,9.B.174.2,9.B.19.1,1.0,4291,False
I3ZIU8,9.B.176.1,8.A.18.3,0.46767736635390855,4295,False
Q12VB2,9.B.176.2,2.A.97.1,1.0,4297,False
S9VAZ9,9.B.177.1,9.B.443.1,1.0,4299,False
Q1CVQ2,9.B.18.1,9.B.50.1,1.0,4304,False
P27830,9.B.18.2,8.A.183.1,1.0,4308,False
R8RPP1,9.B.182.1,9.B.418.1,1.0,4314,False
K0N7U5,9.B.182.1,9.B.135.1,1.0,4315,False
D1PQ73,9.B.183.1,1.A.131.1,0.999999999969192,4323,False
P71056,9.B.183.1,8.A.18.3,0.4130412406907716,4324,False
C5CCA2,9.B.185.1,8.A.18.3,0.40723295871515347,4330,False
D1CEH0,9.B.185.1,8.A.18.3,0.40723295871515347,4331,False
Q9BVK6,9.B.188.1,2.A.16.3,0.6698626424124208,4340,False
Q6NWI7,9.B.188.1,2.A.16.3,0.6698626424124208,4341,False
A5KC26,9.B.19.1,9.B.19.1,1.0,4345,False
KAF4675608,9.B.191.1,9.B.160.1,1.0,4354,False
P48583,9.B.191.1,9.A.28.1,0.49050620139799683,4355,False
MBE0344742,9.B.191.2,9.A.28.1,0.49050620139799683,4357,False
Q12016,9.B.199.1,8.A.18.1,0.5029126978319153,4364,False
L1JGY1,9.B.199.1,9.B.163.1,0.9902500473596016,4365,False
A6V4Q2,9.B.20.1,2.A.62.1,0.7485175795743506,4370,False
B9TCJ7,9.B.20.2,2.A.62.1,0.7485175795743506,4372,False
Q6MNC6,9.B.20.3,2.A.8.1,1.0,4376,False
WP_020581537,9.B.20.4,2.A.62.1,0.7485175795743506,4381,False
KKQ27895,9.B.20.4,2.A.103.1,1.0,4382,False
PIK57755,9.B.200.1,8.A.18.3,0.4033492664161378,4386,False
C5GC38,9.B.203.1,8.A.18.3,0.5033797740428904,4389,False
XP_003064774,9.B.204.1,9.B.160.1,1.0,4396,False
GET92160,9.B.204.1,8.A.18.3,0.4727396453551097,4397,False
XP_002683027,9.B.204.2,1.C.63.1,0.9999999998071383,4398,False
A8IIR9,9.B.206.1,8.A.129.1,0.9474000410687382,4403,False
G4LVB1,9.B.206.1,1.C.104.2,1.0,4404,False
W0T9B7,9.B.206.2,9.B.88.1,0.9999997771162595,4406,False
W5L189,9.B.207.1,1.A.147.1,1.0,4408,False
Q07869,9.B.208.1,2.A.8.1,1.0,4414,False
Q13133,9.B.208.1,1.C.48.1,0.9999935123590317,4415,False
Q7CJK3,9.B.209.1,8.A.18.3,0.4072269625826466,4417,False
Q07540,9.B.21.1,8.A.68.1,0.9999999995964381,4419,False
P27838,9.B.21.2,1.C.63.1,0.6808754901548798,4420,False
WP_044276278,9.B.210.1,9.B.146.1,0.9999999999975362,4430,False
WP_058186819,9.B.210.1,8.A.211.1,0.5896806851145825,4431,False
WP_109489060,9.B.210.1,8.A.211.1,0.5896806851145825,4432,False
WP_044729301,9.B.210.2,8.A.211.1,0.5896806851145825,4434,False
H0E5G9,9.B.211.1,8.A.18.3,0.502911422164998,4437,False
P04288,9.B.212.1,8.A.187.1,0.5063535215762335,4438,False
A5H0X7,9.B.213.1,9.B.440.1,1.0,4442,False
XP_003003461,9.B.214.1,8.A.213.1,1.0,4445,False
AKM78436,9.B.214.2,9.A.28.1,0.6384491191944213,4450,False
R4MM06,9.B.214.2,9.A.28.1,0.6384491191944213,4451,False
WP_053485284,9.B.214.3,9.A.28.1,0.6384491191944213,4454,False
WP_131276719,9.B.214.4,9.A.28.1,0.6384491191944213,4455,False
M2XSV3,9.B.216.1,8.A.129.1,0.999999999999986,4460,False
Q9ASV5,9.B.216.1,8.A.18.3,0.5996979342780971,4461,False
D4TYE3,9.B.218.1,8.A.18.3,0.4674216967196934,4465,False
WP_031561678,9.B.218.2,8.A.18.3,0.4674216967196934,4466,False
WP_062417086,9.B.218.3,8.A.129.1,1.0,4468,False
WP_151624151,9.B.221.1,8.A.18.3,0.40361852768662304,4477,False
MAM34034,9.B.221.1,8.A.18.3,0.40361852768662304,4478,False
EMC02884,9.B.221.1,8.A.18.3,0.40361852768662304,4479,False
WP_119506911,9.B.221.2,8.A.18.3,0.40361852768662304,4483,False
G9EP97,9.B.223.1,9.B.57.1,0.999692877631259,4493,False
AKM78687,9.B.223.1,8.A.18.3,0.40723295871515347,4494,False
AKM78689,9.B.223.1,8.A.18.3,0.40723295871515347,4495,False
WP_090249803,9.B.225.1,1.C.78.1,0.9999999425709927,4502,False
WP_051394874,9.B.225.1,1.C.136.1,0.38355065834138063,4503,False
A4SKX1,9.B.225.2,1.C.2.1,1.0,4504,False
C0VZJ6,9.B.226.1,9.B.239.1,0.9999999993510762,4513,False
K9B2Q0,9.B.226.1,8.A.18.3,0.41371064407225555,4514,False
WP_122820729,9.B.226.1,9.B.297.1,1.0,4515,False
Q4Q4P9,9.B.228.1,9.A.43.1,0.9999999999999689,4520,False
KIO23915,9.B.228.1,9.B.440.1,1.0,4521,False
Q08693,9.B.229.1,9.B.229.1,1.0,4528,False
Q04609,9.B.229.1,8.A.153.1,0.9999999128890851,4529,False
Q96A25,9.B.23.1,8.A.68.1,0.6582366321371489,4534,False
W6UFX4,9.B.23.1,1.C.48.1,0.9999999822141094,4535,False
B9RCI8,9.B.23.3,8.A.68.1,0.6582366321371489,4538,False
K3XFH1,9.B.23.4,9.A.16.1,1.0,4540,False
D6RJM9,9.B.230.1,8.A.144.1,0.9859232659884247,4544,False
Q8L638,9.B.231.1,8.A.18.3,0.504075516936809,4549,False
S8GD98,9.B.231.1,2.A.26.1,1.0,4550,False
Q9H6X4,9.B.232.1,9.A.43.1,1.0,4558,False
Q22DH8,9.B.232.1,8.A.144.1,0.5575473339079074,4559,False
E9B152,9.B.232.2,9.B.50.1,1.0,4561,False
Q5YNM5,9.B.234.1,8.A.18.3,0.5033239046625972,4564,False
AHB41346,9.B.237.1,9.A.16.1,0.9999999987721491,4569,False
SEG41633,9.B.237.1,1.C.104.2,0.5192581422710304,4570,False
KKR67229,9.B.239.1,8.A.159.1,1.0,4574,False
KUK17074,9.B.241.1,9.B.254.1,1.0,4577,False
WP_073151285,9.B.241.2,1.B.84.1,0.7302989137604653,4583,False
KKK45936,9.B.241.2,2.A.75.1,0.5277243797373169,4584,False
PIR56717,9.B.243.1,8.A.177.1,1.0,4586,False
MBQ1273715,9.B.245.1,8.A.18.3,0.4072269625826466,4589,False
WP_012020642,9.B.248.1,8.A.18.3,0.4727396453551097,4594,False
WP_049954298,9.B.248.1,8.A.18.3,0.4727396453551097,4595,False
WP_038794236,9.B.250.1,9.A.35.1,1.0,4600,False
WP_081449648,9.B.254.1,1.B.27.1,1.0,4604,False
K9FAK7,9.B.26.1,8.A.18.3,0.5013866541155587,4608,False
A2EH91,9.B.26.2,8.A.18.3,0.5013866541155587,4611,False
WP_103344802,9.B.261.1,8.A.144.1,0.9999999876308182,4613,False
WP_156468100,9.B.263.1,2.A.62.1,0.4252906402732034,4616,False
PIE62953,9.B.263.2,2.A.62.1,0.4252906402732034,4622,False
RZD16788,9.B.263.2,9.B.163.1,1.0,4623,False
WP_017304407,9.B.265.1,9.B.146.1,1.0,4629,False
PIQ25652,9.B.265.1,9.B.315.1,0.8110394076690571,4630,False
WP_102961726,9.B.273.1,1.C.63.1,0.6808754901548777,4632,False
P37659,9.B.275.1,1.B.84.1,0.6094492259691834,4633,False
G0QX98,9.B.276.1,2.A.71.2,1.0,4635,False
Q14118,9.B.277.1,2.A.8.1,1.0,4636,False
OUC06354,9.B.286.1,8.A.68.1,0.6582366321371489,4641,False
NP_081084,9.B.287.1,1.A.19.2,0.41550778204876115,4646,False
NIQ06385,9.B.296.1,1.G.18.1,0.8789339121836407,4650,False
DAC08545,9.B.297.1,1.C.104.2,1.0,4653,False
G2EDH3,9.B.297.2,8.A.18.3,0.5064379751173325,4657,False
PIU21855,9.B.297.3,9.B.88.1,0.9999999999998195,4660,False
PAW60084,9.B.297.4,8.A.129.1,0.9999999999065576,4665,False
WP_332355618,9.B.297.4,8.A.18.3,0.5064379751173325,4666,False
WP_044035693,9.B.299.1,1.A.22.1,0.9999999999237443,4669,False
WP_006828861,9.B.300.1,8.A.18.3,0.5033239046625972,4672,False
RJQ44302,9.B.301.1,9.A.35.1,1.0,4675,False
WP_069909221,9.B.302.1,1.C.136.1,0.38355065834138063,4680,False
WP_069116643,9.B.302.1,9.A.57.1,0.9999999999986411,4681,False
YP_294138,9.B.309.1,8.A.18.3,0.46767736635390855,4686,False
Q45064,9.B.31.1,1.C.40.1,0.5305944855037126,4688,False
WP_018247222,9.B.310.1,8.A.18.3,0.41251256624382576,4692,False
XP_012651217,9.B.314.1,9.B.34.1,0.9999999787219174,4699,False
GBE61450,9.B.314.1,8.A.67.1,1.0,4700,False
P47026,9.B.315.1,9.A.28.1,0.49050620139799683,4705,False
OEH80241,9.B.315.1,9.A.28.1,0.9459721550920767,4706,False
XP_007269378,9.B.316.1,9.A.43.1,0.9999999999999873,4710,False
RNA04992,9.B.317.1,1.C.48.1,1.0,4715,False
RJW66591,9.B.317.1,1.W.5.1,1.0,4716,False
RCN37802,9.B.317.2,9.B.88.1,0.516835802678163,4718,False
B9QYG9,9.B.32.1,8.A.18.3,0.4063512901541481,4723,False
Q0K0R7,9.B.32.1,1.A.57.1,1.0,4724,False
C7RSB7,9.B.32.2,8.A.202.1,1.0,4725,False
AKB47484,9.B.323.1,9.B.366.1,0.9999763850289142,4730,False
G0LIE5,9.B.323.1,8.A.67.1,0.9997332977379536,4731,False
Q97YM6,9.B.323.2,3.A.28.1,0.999360810323746,4732,False
TXT58066,9.B.323.3,1.A.22.1,0.9971836556152816,4733,False
XP_014717418,9.B.329.1,8.A.18.3,0.5034802157674853,4738,False
XP_008709693,9.B.329.1,9.A.16.1,1.0,4739,False
OPY34595,9.B.33.1,1.C.40.1,0.5126793746621898,4744,False
WP_141687139,9.B.33.1,1.C.40.1,0.5126793746621898,4745,False
OPY17395,9.B.331.1,8.A.144.1,0.9999999999997844,4750,False
WP_011249992,9.B.333.1,8.A.68.1,0.9987708764054352,4754,False
WP_128121392,9.B.34.1,8.A.77.2,0.9999999997214537,4761,False
EHB50236,9.B.34.1,8.A.77.2,0.9999999865693461,4762,False
BAI61771,9.B.349.1,1.C.132.1,0.5969661811273711,4768,False
TFF86251,9.B.349.1,8.A.17.1,0.9112621572648564,4769,False
PWI46967,9.B.349.2,8.A.17.1,0.5694530360201374,4771,False
Q9LVM5,9.B.35.1,9.B.50.1,1.0,4774,False
F7ZL37,9.B.35.2,8.A.187.1,0.655117519641825,4776,False
YP_009042119,9.B.350.1,9.B.50.1,1.0,4780,False
XP_016890459,9.B.360.1,8.A.18.3,0.40467122986887216,4787,False
XP_015767335,9.B.360.1,8.A.18.3,0.40467122986887216,4788,False
TTE66793,9.B.362.1,2.A.131.1,0.9999596249018989,4794,False
TGZ58939,9.B.362.1,8.A.129.1,1.0,4795,False
XP_025610126,9.B.363.1,9.A.43.1,0.9857398532156043,4800,False
PIN75864,9.B.363.1,1.C.63.1,0.68087673657283,4801,False
XP_028885247,9.B.366.1,9.A.43.1,1.0,4806,False
OLP91653,9.B.366.1,1.A.147.1,1.0,4807,False
XP_014528649,9.B.368.1,9.B.231.1,1.0,4815,False
CBN75028,9.B.368.1,9.B.12.3,0.9999999999999996,4816,False
VEL21795,9.B.369.1,1.C.104.2,1.0,4821,False
VZI30569,9.B.369.1,1.C.104.2,1.0,4822,False
WP_148791740,9.B.370.1,8.A.18.3,0.4124488554515748,4831,False
WP_066759509,9.B.370.1,8.A.18.3,0.4124488554515748,4832,False
WP_163572643,9.B.370.1,9.A.43.1,0.9994101086857305,4833,False
WP_221563781,9.B.371.1,2.A.75.1,0.3905153636020851,4840,False
P0ADP2,9.B.371.1,2.A.75.1,0.3905153636020851,4841,False
WP_143505982,9.B.371.2,1.A.22.1,0.9999999926151957,4846,False
WP_119313807,9.B.371.2,1.A.22.1,0.9999999926151957,4847,False
AIA62279,9.B.375.1,8.A.180.1,0.733788887969838,4849,False
AVP78050,9.B.376.1,1.C.136.1,0.3891707149271981,4852,False
AWH65912,9.B.378.1,1.C.136.1,0.49999997552863884,4855,False
YP_001039965,9.B.379.1,1.G.20.1,0.5300504808982219,4858,False
P60201,9.B.38.1,1.C.63.1,0.6808754901548804,4862,False
A0E9B5,9.B.38.2,1.A.147.1,1.0,4863,False
VFS91205,9.B.381.1,1.C.136.1,0.4999785330348681,4868,False
OAT24401,9.B.381.1,1.C.136.1,0.4999785330348681,4869,False
WP_144901851,9.B.382.1,1.C.136.1,0.4999785330348681,4872,False
WP_123670180,9.B.383.1,1.G.18.1,0.9437197718195697,4875,False
KAF0742818,9.B.385.1,8.A.144.1,0.8215535613369607,4880,False
OGO15652,9.B.386.1,8.A.18.3,0.40475300437867895,4885,False
WP_075072024,9.B.386.1,8.A.18.3,0.40475300437867895,4886,False
AOV16085,9.B.398.1,1.C.40.1,0.5463485565948651,4891,False
NEV64173,9.B.398.1,9.B.50.1,1.0,4892,False
P0A8S5,9.B.4.1,1.C.40.1,0.7655813445471257,4893,False
WP_061358437,9.B.40.1,2.A.62.1,0.40350891594384797,4897,False
WP_147581693,9.B.401.1,8.A.18.3,0.4700757512204962,4901,False
OLS18358,9.B.402.1,8.A.18.3,0.41371064407225555,4904,False
WP_139066557,9.B.404.1,8.A.68.1,0.9857234189809647,4908,False
WP_147664736,9.B.405.1,8.B.31.1,0.9934028043601555,4909,False
OQB95506,9.B.405.2,1.B.84.1,0.7302989137604653,4911,False
PNY01650,9.B.405.3,1.B.84.1,0.7302989137604653,4912,False
MEM0111568,9.B.408.1,8.A.180.1,0.6426286310901691,4919,False
GAK50019,9.B.408.1,8.A.180.1,0.6426286310901691,4920,False
XP_001611203,9.B.409.1,2.A.58.2,0.9999994921486633,4927,False
XP_001609170,9.B.409.1,1.B.84.1,0.6317477013978181,4928,False
H2SME2,9.B.41.1,1.A.48.1,0.9999999992115809,4932,False
H9H2J6,9.B.41.2,1.G.5.1,1.0,4934,False
Q6QPG7,9.B.410.1,9.A.57.1,0.8837205715766374,4937,False
P16743,9.B.410.2,9.A.19.1,1.0,4942,False
KPM02837,9.B.411.1,9.B.88.1,0.9999999713490068,4947,False
XP_031425709,9.B.413.1,9.A.43.1,0.5063410186712954,4950,False
WP_035807909,9.B.415.1,8.A.104.1,0.9833695303722376,4953,False
WP_085622568,9.B.415.2,9.B.135.1,0.9999999999939029,4956,False
WP_157897187,9.B.418.1,1.C.70.1,0.9214900041737139,4962,False
KAF4589549,9.B.418.1,8.A.68.1,0.9117533307244472,4963,False
CAF1434434,9.B.422.1,9.B.231.1,1.0,4972,False
XP_021346624,9.B.422.1,2.A.71.2,1.0,4973,False
XP_009021174,9.B.422.1,8.A.18.3,0.4711836038043712,4974,False
P40126,9.B.423.1,9.A.57.1,0.999998999531782,4977,False
WP_050659402,9.B.429.1,2.A.15.1,1.0,4981,False
WP_031370192,9.B.43.1,8.A.211.1,0.5897185352414954,4983,False
Q0EZ69,9.B.43.2,8.A.211.1,0.5897185352414954,4985,False
MBP2646560,9.B.430.1,8.A.18.3,0.4674216967196934,4990,False
MPZ73731,9.B.430.1,8.A.18.3,0.4674216967196934,4991,False
XP_029039495,9.B.432.1,1.C.63.1,0.6808754901548798,4997,False
AHL30243,9.B.432.1,1.C.63.1,0.6808754901548798,4998,False
KPJ06551,9.B.432.2,1.A.147.1,0.9999999999998901,4999,False
O00264,9.B.433.1,9.B.239.1,0.9999999999935214,5004,False
XP_017077840,9.B.433.2,9.B.453.1,0.9999996223189836,5005,False
XP_021391155,9.B.434.1,9.B.371.2,1.0,5008,False
CAD7941936,9.B.440.1,8.A.177.1,0.9999999999991327,5015,False
XP_011131634,9.B.440.1,9.B.440.1,1.0,5016,False
MPZ51052,9.B.443.1,9.A.35.1,0.9223235686440875,5024,False
WP_018894818,9.B.443.1,8.A.115.2,1.0,5025,False
AHG20698,9.B.444.1,8.A.18.3,0.4117943665172195,5030,False
XP_049438914,9.B.445.1,9.A.79.1,1.0,5036,False
XP_051576024,9.B.445.1,8.A.18.3,0.5033797740428904,5037,False
XP_012821900,9.B.445.2,2.A.122.2,0.9999376334622309,5042,False
XP_020261152,9.B.446.1,1.C.132.1,0.9999999999998421,5048,False
MCO5232536,9.B.446.1,8.A.68.1,0.99813962891823,5049,False
KAJ6224412,9.B.447.1,9.B.126.2,1.0,5054,False
MAD56197,9.B.450.1,1.M.7.1,0.3569544700508921,5057,False
XP_020357351,9.B.452.1,3.A.28.1,1.0,5061,False
SVE85553,9.B.453.1,1.W.5.1,1.0,5070,False
XP_002738061,9.B.453.1,9.B.453.1,1.0,5071,False
XP_005764538,9.B.456.1,8.A.117.1,1.0,5076,False
XP_004341655,9.B.457.1,1.A.131.1,1.0,5081,False
XP_056038692,9.B.459.1,2.A.131.1,1.0,5085,False
Q8NVK5,9.B.46.1,8.A.187.1,0.9999999999991822,5086,False
O00244,9.B.462.1,1.B.84.1,0.9999999858943158,5091,False
Q04NU6,9.B.50.1,9.A.43.1,0.9999996892500047,5099,False
Q72TA0,9.B.50.1,1.C.40.1,0.5795733625529664,5100,False
F7NHB4,9.B.50.2,1.C.40.1,0.5795733625529664,5101,False
A8IKM0,9.B.51.1,1.C.136.1,0.4999999569058921,5109,False
A8J7Z7,9.B.51.1,1.C.136.1,0.4999999569058921,5110,False
I4EGF2,9.B.54.1,1.A.15.1,1.0,5115,False
E1ZTI3,9.B.55.1,1.A.22.1,0.7889845638670108,5118,False
B3S9N4,9.B.55.2,9.B.163.1,0.9995178242383798,5120,False
OAJ10018,9.B.57.1,8.A.68.1,0.9986117694394773,5125,False
Q8WVF1,9.B.68.1,8.A.68.1,0.9981432519618006,5126,False
P75028,9.B.73.1,9.A.28.1,0.44805989180024003,5128,False
Q93NG7,9.B.75.1,1.C.136.1,0.49999997552863884,5129,False
P76555,9.B.75.2,8.A.211.1,1.0,5130,False
B2JQU6,9.B.75.3,9.B.19.1,1.0,5131,False
P23157,9.B.75.4,1.C.136.1,0.4992489914840823,5132,False
Q3C2E8,9.B.76.1,9.B.57.1,0.9999544624230801,5133,False
ORY52361,9.B.77.1,8.A.18.3,0.4727396453551097,5138,False
PWU93445,9.B.77.1,9.B.163.1,0.9988220346133885,5139,False
A0CS82,9.B.82.1,1.C.63.1,0.6808426951468006,5144,False
A4HCA2,9.B.82.2,1.C.63.1,0.6808426951468006,5145,False
Q9RFR9,9.B.83.1,2.A.122.1,1.0,5146,False
M1EV50,9.B.88.1,9.B.135.1,0.9999989812252169,5149,False
WP_011390608,9.B.90.1,1.C.136.1,0.38347912786494165,5155,False
WP_092927329,9.B.90.1,9.A.57.1,0.7778993867499223,5156,False
C3Z5S0,9.B.92.1,8.A.226.1,0.9999886948080451,5160,False
K7E4M5,9.B.92.2,8.A.19.1,1.0,5162,False
C7T873,9.B.98.1,1.C.63.1,0.6808754901534527,5170,False
WP_138772272,9.B.98.1,9.B.433.1,1.0,5171,False
P37873,9.B.98.2,1.C.63.1,0.6808754901534527,5172,False
